row_index,solution_id,fitness,deg_CmpFan_s_mapWc_in,deg_CmpH_s_mapEff_in,deg_TrbH_s_mapEff_in
733,0,0.0001982550864917049,-0.004692961798486214,-0.041987287683412436,-0.014218266589993875
839,0,0.00018726656504526525,-0.0049628250589636175,-0.05,-0.010390889310459311
198,0,1.5132900415768186e-06,-0.0033450230365597022,-0.031047370797014993,-0.010979513485788663
360,0,0.0007465965524548917,-0.0028859157567402345,-0.03046240992042554,-0.012777919369386074
292,0,0.00042695857635316004,-0.0036880082927578674,-0.00898430507551959,-0.0332919597756728
