row_index,configuration,removed,type,fitness,rmse,err_Fan Wc,err_HPC Eff,err_HPT Eff
53,BASELINE,None,baseline,4.3522287028472376e-07,0.008826012502252498,3.222330537942775e-05,0.011850007093134376,0.009657731805191508
53,No HPC_Tin,HPC_Tin,sensor,1.2788185615185873e-07,0.012316323348254492,0.018786425382211532,0.00604493813100066,0.008099654733829634
53,No LPT_Tin,LPT_Tin,sensor,4.557074540894951e-07,0.0184503357344869,0.024028962018105955,0.0035593956306678894,0.020764979008481
