row_index,best_fitness,rmse,elapsed_time,sim_calls,generations,true_Fan Wc,est_Fan Wc,err_Fan Wc,true_HPC Eff,est_HPC Eff,err_HPC Eff,true_HPT Eff,est_HPT Eff,err_HPT Eff
739,9.578473585036494e-07,0.019474613175130825,1282.7387208938599,12513,68,-0.0045871524623711,-0.0044764705311128895,0.0001106819312582108,-0.033403149696817,-0.006519744071245561,0.02688340562557144,-0.0229311640950489,-0.043303987327090745,0.020372823232041846
