row_index,configuration,removed,type,fitness,rmse,err_Fan Wc,err_HPC Eff,err_HPT Eff
53,BASELINE,None,baseline,0.0023956498070501144,0.007079840333297477,0.0002203375408787059,0.009939760171999846,0.007178094212683636
53,No HPC_Tin,HPC_Tin,sensor,0.00010967397090507877,0.007167414803215642,0.000368204397704683,0.010565603990592046,0.006507529694097486
53,No LPT_Tin,LPT_Tin,sensor,0.0001662889829498154,0.004416938508010735,6.862465718881963e-05,0.006439364972993673,0.004130121880968185
53,No HPC_Pout_st,HPC_Pout_st,sensor,0.0004104222142266344,0.007180737084627989,0.00019395203536439224,0.010067159425031886,0.007300934115209142
