row_index,solution_id,fitness,deg_CmpFan_s_mapWc_in,deg_CmpH_s_mapEff_in,deg_TrbH_s_mapEff_in
755,0,0.0063622516942163036,-0.0051134278615904485,-0.04724388037649173,-0.016494292045530656
650,0,0.011471313078701487,-0.0045854626571289235,-0.03237200283520889,-0.02493130217923128
650,1,0.01689908475466495,-0.0045854626571289235,-0.03237200283520889,-0.024766604212422945
650,2,0.017318684671247597,-0.0045854626571289235,-0.03260340451065703,-0.02493130217923128
44,0,0.00210693050659247,-0.001451756374976394,-0.009740183036909638,-0.009243069413676131
820,0,0.0009471394727863521,-0.004479852238311988,-0.02793136333547429,-0.0226806273981431
946,0,0.004005557692690364,-0.0046659429497923986,-0.026550737407141554,-0.03528841298970121
946,1,0.005424337824754919,-0.004686631784853801,-0.02655077434622753,-0.03528853144006103
946,2,0.005713296164451515,-0.004665942571668657,-0.026478552485632977,-0.03528799463147262
