row_index,configuration,removed,type,fitness,rmse,err_Fan Wc,err_HPC Eff,err_HPT Eff
53,BASELINE,None,baseline,0.0001475554281532796,0.0008213557162681483,1.4994180260669617e-06,0.0011288962269969186,0.0008657174471828517
53,No HPC_Tin,HPC_Tin,sensor,0.0,0.0063104075783479395,0.008171194987136489,0.0005905828049685008,0.00723508920797003
53,No LPT_Tin,LPT_Tin,sensor,0.0,0.011806068802841628,0.0060563153879834315,0.018136226037175227,0.007249008951715645
