row_index,configuration,removed,type,fitness,rmse,err_Fan Wc,err_HPC Eff,err_HPT Eff
53,BASELINE,None,baseline,0.00022347662063171167,0.009107166729734458,1.0807506031188137e-06,0.012455908958840982,0.009678418691635
53,No HPC_Tin,HPC_Tin,sensor,0.0,0.007633379983754223,0.00736729393369305,0.008333389411202081,0.007147242191571059
53,No LPT_Tin,LPT_Tin,sensor,0.0,0.00674447777946042,0.004111975236324104,0.005268065221263832,0.009581392906737197
