row_index,configuration,removed,type,fitness,rmse,err_Fan Wc,err_HPC Eff,err_HPT Eff
53,BASELINE,None,baseline,2.7637314369738727e-05,0.007981922781480442,0.0002347764703427267,0.010862406050521842,0.008549051916505672
53,No HPC_Tin,HPC_Tin,sensor,1.3609385844011286e-07,0.013836762205537105,0.020135316414132878,0.01249400014036692,0.0035828701334269294
53,No LPT_Tin,LPT_Tin,sensor,2.0969490274371286e-07,0.017248021062382168,0.006894612530857467,0.004498453851530669,0.028717780601922017
