row_index,best_fitness,rmse,elapsed_time,sim_calls,generations,true_Fan Wc,est_Fan Wc,err_Fan Wc,true_HPC Eff,est_HPC Eff,err_HPC Eff,true_HPT Eff,est_HPT Eff,err_HPT Eff
733,0.0001982550864917049,0.00717872695842409,3787.5380759239197,34074,250,-0.004432590356921,-0.004692961798486214,0.0002603714415652138,-0.0323741530371325,-0.041987287683412436,0.009613134646279935,-0.0221000310634937,-0.014218266589993875,0.007881764473499824
839,0.00018726656504526525,0.01170462295060176,1077.6991744041443,9620,74,-0.0048166363836692,-0.0049628250589636175,0.00014618867529441783,-0.0340283785535942,-0.05,0.0159716214464058,-0.0228761018633631,-0.010390889310459311,0.012485212552903788
198,1.5132900415768186e-06,0.006153281255700081,1166.066118478775,10152,72,-0.0032733248830502,-0.0033450230365597022,7.169815350950223e-05,-0.0228205968291443,-0.031047370797014993,0.008226773967870693,-0.0177547374740859,-0.010979513485788663,0.006775223988297236
360,0.0007465965524548917,0.004482920199166575,2132.2199528217316,18528,136,-0.0030525972920352,-0.0028859157567402345,0.0001666815352949656,-0.0241336576688253,-0.03046240992042554,0.006328752251600241,-0.017273342902263,-0.012777919369386074,0.004495423532876927
292,0.00042695857635316004,0.01294620936351948,3513.720679283142,30582,227,-0.0037413733487226,-0.0036880082927578674,5.336505596473251e-05,-0.0265620284505115,-0.00898430507551959,0.01757772337499191,-0.0193695388735702,-0.0332919597756728,0.013922420902102599
