row_index,configuration,removed,type,fitness,rmse,err_Fan Wc,err_HPC Eff,err_HPT Eff
53,BASELINE,None,baseline,5.385680510767863e-06,0.029427845848557514,2.9005745442486734e-06,0.04030795566063181,0.03119716390806379
53,No HPC_Tin,HPC_Tin,sensor,1.6569384412822144e-05,0.0125687395676195,0.0007526341770199168,0.015483541505562283,0.01528440797666183
53,No LPT_Tin,LPT_Tin,sensor,1.385746416552246e-06,0.016341650733698258,0.00011757060441358125,0.022986851423747564,0.016514826214104546
