row_index,configuration,removed,type,fitness,rmse,err_Fan Wc,err_HPC Eff,err_HPT Eff
53,BASELINE,None,baseline,0.00801807612060621,0.001966610779704564,0.00018210703755556015,0.002672192680269728,0.0021044945195785626
53,No HPC_Tin,HPC_Tin,sensor,0.0019653590696623213,0.0049422757302899955,0.00030378449503387617,0.006905157683814361,0.005050225789494668
53,No LPT_Tin,LPT_Tin,sensor,0.0003586304724132574,0.0017791624334889075,0.000267351942562411,0.002288169288331629,0.002046719604869838
53,No HPC_Pout_st,HPC_Pout_st,sensor,2.955798317325015e-05,0.003069651860979056,3.6992477249714155e-07,0.004203758336790781,0.003255257801135605
