row_index,best_fitness,rmse,elapsed_time,sim_calls,generations,true_Fan Wc,est_Fan Wc,err_Fan Wc,true_HPC Eff,est_HPC Eff,err_HPC Eff,true_HPT Eff,est_HPT Eff,err_HPT Eff
7,0.0008738121175439962,0.002490691181386874,1653.5824553966522,9410,77,-0.0001737395018586,-0.0002716178155229063,9.787831366430631e-05,-0.0042002898595969,-0.0008380814584647372,0.003362208401132163,-0.0032331221037579,-0.005934344454136624,0.0027012223503787244
262,2.769205824124429e-07,0.013509568733400795,1966.1362707614899,10759,77,-0.0030794101289825,-0.0037519986429624193,0.0006725885139799194,-0.0208928343571888,-0.039557347528904996,0.018664513171716197,-0.0156814989507094,-0.0015850839865727427,0.014096414964136656
376,0.000143189452787934,0.00196224278162597,2323.977294445038,12442,89,-0.003494333517053,-0.003845540895285181,0.00035120737823218133,-0.0270487156482644,-0.029425794531976177,0.002377078883711775,-0.0193879552558655,-0.01698434556204736,0.0024036096938181394
21,7.617120227341608e-06,0.005315998539549598,2038.4254186153412,11877,90,-0.0006906187327156,-0.0009159193435254349,0.0002253006108098349,-0.0065021194867582,-0.014090555769776568,0.007588436283018368,-0.0052100283905963,0.0,0.0052100283905963
562,0.0001010765718733909,0.014080591388206401,2283.0436491966248,13691,108,-0.0018330779642489,-0.0018361648363695538,3.0868721206539235e-06,-0.0196467435159881,-1.2734614932669516e-05,0.01963400890105543,-0.0110497651509563,-0.02551679133014715,0.014467026179190849
