row_index,best_fitness,rmse,elapsed_time,sim_calls,generations,true_Fan Wc,est_Fan Wc,err_Fan Wc,true_HPC Eff,est_HPC Eff,err_HPC Eff,true_HPT Eff,est_HPT Eff,err_HPT Eff
521,0.0,0.0033423808119404,1194.0820808410645,10485,59,-0.0054836116274051,-0.007058000250606241,0.0015743886232011403,-0.0442345431860806,-0.03878354966299934,0.005450993523081253,-0.0274222754865368,-0.0262722761167356,0.0011499993698011989
