row_index,configuration,removed,type,fitness,rmse,err_Fan Wc,err_HPC Eff,err_HPT Eff
53,BASELINE,None,baseline,5.9902024996976335e-05,0.0016200243979395544,2.298415608024528e-06,0.0021833162805958498,0.0017625441514836
53,No CRUISE,CRUISE,context,0.0,0.02240216679593936,0.020157569398302076,0.032827582301081085,0.004646877196316627
53,No TAKEOFF,TAKEOFF,context,0.0,0.019868972168553045,0.0011730597117412336,0.033601861943174036,0.007339412099669047
