row_index,best_fitness,rmse,elapsed_time,sim_calls,generations,true_Fan Wc,est_Fan Wc,err_Fan Wc,true_HPC Eff,est_HPC Eff,err_HPC Eff,true_HPT Eff,est_HPT Eff,err_HPT Eff
512,1.262535745081672e-06,2.981924841948886e-07,2629.438863515854,12370,89,-0.0053189126435258,-0.0053189101386550966,2.5048707032182538e-09,-0.0422578793275843,-0.04225746344819935,4.1587938495041277e-07,-0.0263636560938267,-0.026363962352435863,3.0625860916386194e-07
883,4.945472033795175e-05,0.01832542634072834,2560.5843408107758,12223,92,-0.0060998256245949,-0.006102600331941867,2.774707346967116e-06,-0.0412644566511598,-0.01624214417525368,0.025022312475906118,-0.0277043619270183,-0.047232485809447264,0.019528123882428965
575,5.852358699047647e-06,0.006250693062143157,2026.1754705905914,9797,72,-0.0022176219899792,-0.002218393664506838,7.716745276378431e-07,-0.0224933492782755,-0.01395817929596822,0.00853516998230728,-0.0125533991174379,-0.019214057046577707,0.006660657929139807
790,3.1622242402439583e-07,0.006038153996891637,2369.3999288082123,11312,83,-0.0061927155621695,-0.006192002117500879,7.134446686207774e-07,-0.0418083254976163,-0.049967581056497685,0.008159255558881383,-0.0294712645088522,-0.02292875281330321,0.006542511695548991
567,4.101521922148424e-05,0.009828284605002601,3239.3521268367767,15626,112,-0.0020018804165173,-0.0020034222689893828,1.5418524720828101e-06,-0.0206979365698884,-0.007248320889901393,0.013449615679987008,-0.0116687489799868,-0.022103947613176876,0.010435198633190076
