row_index,configuration,removed,type,fitness,rmse,err_Fan Wc,err_HPC Eff,err_HPT Eff
53,BASELINE,None,baseline,0.005750199311624825,0.0016539583885007909,8.697930177087592e-05,0.00227416441954139,0.0017399269658901848
53,No HPC_Tin,HPC_Tin,sensor,1.3360977320178962e-05,0.008373688946491056,0.00040889743431532575,0.011696300977805408,0.008566524735419731
53,No LPT_Tin,LPT_Tin,sensor,1.308020233292633e-05,0.00434107817326397,0.0005077376602069213,0.005586395788317703,0.005006921577560443
53,No HPC_Pout_st,HPC_Pout_st,sensor,4.7715863870629456e-05,0.003250196840119538,3.0909700306116887e-07,0.004441431764470144,0.003459049332487722
