row_index,configuration,removed,type,fitness,rmse,err_Fan Wc,err_HPC Eff,err_HPT Eff
53,BASELINE,None,baseline,0.0001968340421208495,0.0002346996190845273,0.00035394696601449794,0.00019398582506936074,4.840225734981628e-05
53,No HPC_Tin,HPC_Tin,sensor,1.83560115384759e-07,0.024675368727065692,0.033933984854278086,0.02428239602499129,0.00924507331745223
53,No LPT_Tin,LPT_Tin,sensor,2.844507706477825e-07,0.010089097657841432,0.011654947011665872,0.010557542021032373,0.007620379995628885
