row_index,best_fitness,rmse,elapsed_time,sim_calls,generations,true_Fan Wc,est_Fan Wc,err_Fan Wc,true_HPC Eff,est_HPC Eff,err_HPC Eff,true_HPT Eff,est_HPT Eff,err_HPT Eff
628,0.004456699368849371,0.0007167054134135209,3855.8659789562225,34619,250,-0.0038583333143226,-0.003893091589482333,3.475827515973329e-05,-0.0322891279653083,-0.03126889031273742,0.0010202376525708795,-0.0189714293783378,-0.019677762828935547,0.0007063334505977466
456,0.002163117086180339,0.0003519711989668079,3780.2734372615814,33877,250,-0.0035531332972328,-0.0035689908440618666,1.58575468290666e-05,-0.0294239060086188,-0.028922417168038603,0.000501488840580197,-0.0195166331532836,-0.019862911445540695,0.00034627829225709547
577,0.005422399549130171,0.0009370088428404266,3268.673141479492,28818,209,-0.0022443568527207,-0.0022872451654072897,4.288831268658977e-05,-0.0229225597107808,-0.021583197186704928,0.0013393625240758732,-0.0127610797181266,-0.013676626186865062,0.0009155464687384627
453,0.003950834976930101,0.0006064466169946827,3523.533883333206,31736,236,-0.005688415584529,-0.0057136623408771126,2.5246756348112215e-05,-0.0444412328381592,-0.04358461953313362,0.0008566133050255803,-0.0284211180456105,-0.029028496629971142,0.0006073785843606419
906,0.0015819051623878176,0.0002095521876024424,2794.2475605010986,25021,185,-0.0041972810451519,-0.004180670704989528,1.6610340162372464e-05,-0.032522666377124,-0.032821210368407794,0.00029854399128379644,-0.0212031135014814,-0.020997366229677038,0.00020574727180436292
