row_index,best_fitness,rmse,elapsed_time,sim_calls,generations,true_Fan Wc,est_Fan Wc,err_Fan Wc,true_HPC Eff,est_HPC Eff,err_HPC Eff,true_HPT Eff,est_HPT Eff,err_HPT Eff
402,0.0032985921038156053,0.003016749123256355,1536.5137841701508,14964,82,-0.0041451108097115,-0.004167684193707286,2.2573383995786248e-05,-0.032835286273586,-0.028706010132016152,0.004129276141569847,-0.0224091043119142,-0.02561080617295638,0.0032017018610421832
