row_index,solution_id,fitness,deg_CmpFan_s_mapWc_in,deg_CmpH_s_mapEff_in,deg_TrbH_s_mapEff_in
402,0,0.0032985921038156053,-0.004167684193707286,-0.028706010132016152,-0.02561080617295638
