row_index,solution_id,fitness,deg_CmpFan_s_mapWc_in,deg_CmpH_s_mapEff_in,deg_TrbH_s_mapEff_in
997,0,6.408907107908767e-05,-0.0053539118723414355,-0.03453530611536727,-0.028189768571482338
