row_index,configuration,removed,type,fitness,rmse,err_Fan Wc,err_HPC Eff,err_HPT Eff
53,BASELINE,None,baseline,2.301786699079752e-06,0.003909035747341701,1.8857276034623706e-07,0.005355162697908853,0.004142935416507447
53,No HPC_Tin,HPC_Tin,sensor,0.0,0.017063792794750204,0.022605435914786042,0.019031782747766637,0.0005518932603507387
53,No LPT_Tin,LPT_Tin,sensor,0.0,0.027026801154731193,0.02725451633885873,0.03792940345323199,0.0031457327904597437
