row_index,solution_id,fitness,deg_CmpFan_s_mapWc_in,deg_CmpH_s_mapEff_in,deg_TrbH_s_mapEff_in
189,0,0.005441687066906655,-0.0030119918716810137,-0.022562380037324782,-0.015626777798694955
189,1,0.007377063319556612,-0.003011991859026376,-0.022562380039726503,-0.015572799458686882
